place_id,name,latitude,longitude,categories,cuisine,stars,review_count,is_open,quiet_study_score,date_night_score,cheap_value_score,hidden_gem_score,authentic_score,service_speed_score,group_friendly_score,food_quality_score,dessert_drinks_score,late_night_score,comfort_cozy_score,crowding_noise_score,study_work_suitability_score,value_satisfaction_score,service_warmth_score,special_excitement_score,confidence_score,popularity_score,hidden_gem_adjusted_score,place_embedding_available,evidence_snippets_json
pl_001821,Ba Le Deli & Bakery,49.1917282,-123.0840525,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001822,Ding Tea,49.2683908,-123.043984,cafe,bubble_tea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001823,Tim Hortons,49.2329446,-123.0653099,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001824,Thai Ni Yom,49.2685203,-123.1706945,restaurant,thai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001825,Nishi Restaurant,49.2685192,-123.1706435,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001826,Lucky Taco,49.2710152,-123.1552381,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001827,Pür & Simple,49.2621089,-123.099208,restaurant,breakfast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001828,Thierry,49.2621106,-123.099875,cafe,coffee_shop;sandwich;pastry,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001829,Poké Bar,49.2626981,-123.0998875,fast_food,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001830,Freshii,49.2627016,-123.1000085,restaurant,salad,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001831,Starbucks,49.262705,-123.1001296,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001832,Starbucks,49.2547323,-123.236635,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001833,Neptune Chinese Kitchen,49.254194,-123.2360217,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001834,Grounds for Coffee,49.2661669,-123.0694614,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001835,La Pache Pizza,49.2662099,-123.069461,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001836,Chang'an,49.2733583,-123.132748,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001837,Bonta Italian Ristorante,49.2799857,-123.130351,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001838,Freshii,49.2638108,-123.1399845,restaurant,salad,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001839,Shun Feng Seafood Restaurant,49.1818883,-123.1360137,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001840,A&W,49.2608512,-123.1161648,fast_food,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001841,Freshslice Pizza,49.2493484,-123.1156919,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001842,Thai Basil,49.2643867,-123.1772264,restaurant,thai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001843,Tim Hortons,49.2700845,-123.069885,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001844,Ashiana Tandoori,49.2492671,-123.074497,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001845,JJ Bean,49.2846897,-123.065294,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001846,Westward Ho,49.2647912,-123.2280363,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001847,Snack shack,49.2631303,-123.2213367,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001848,Nicli Pizzeria + Bar,49.2540725,-123.2359295,restaurant,pizza;italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001849,Honey Salt,49.2751643,-123.112746,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001850,A.Bento,49.2631179,-123.1187815,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001851,Happy Lamb Hot Pot,49.263541,-123.1451,restaurant,mongolian;hotpot,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001852,One Under Vancouver,49.2847445,-123.114506,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001853,Kiku Sushi Restaurant,49.2892662,-123.126936,restaurant,sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001854,Tim Hortons,49.2255256,-123.1018957,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001855,Sushi Mugen,49.2786686,-123.12829,restaurant,sushi;japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001856,Baby Dhal,49.2602981,-123.0700119,restaurant,jamaican,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001857,Ay Chihuahua,49.2598896,-123.0700872,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001858,Tavern,49.2755314,-123.122013,restaurant,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001859,Raclette Steaks,49.2862828,-123.127685,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001860,Trees Organic Coffee,49.2819069,-123.118763,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001861,Maruhachi Ra-men,49.2785491,-123.115763,restaurant,ramen,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001862,Big Way Hot Pot,49.269487,-123.1072588,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001863,Nook,49.269521,-123.1092143,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001864,Amato Gelato & Cafè,49.270028,-123.1031485,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001865,Kingsway Deli,49.2519291,-123.080366,restaurant,sandwich;vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001866,Pho 37,49.2683535,-123.0694327,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001867,East Van Roasters,49.282101,-123.104513,cafe,cake;coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001868,L.A. Chicken,49.1829289,-123.0918387,restaurant,fried_chicken,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001869,Goldie's,49.3150944,-123.066758,cafe,donut,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001870,La Pache Pizza,49.2638079,-123.1397913,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001871,Field House Cafe,49.2568059,-123.2400509,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001872,Nat's New York Pizzeria,49.2884212,-123.13986,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001873,Foodies Delight,49.2883664,-123.139947,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001874,Jazen Tea,49.22701,-123.128733,cafe,bubble_tea;smoothie,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001875,Poke Time,49.2811031,-123.121914,restaurant,poke,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001876,Sushi Van,49.2630215,-123.1383632,restaurant,sushi;japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001877,Domino's,49.2776544,-123.125186,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001878,Romano's Pizza,49.279484,-123.1229848,restaurant,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001879,Just Pizza,49.2481083,-123.0710791,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001880,Yue Restaurant,49.1786044,-123.1314151,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001881,The Shellfish Shack,49.1774696,-123.1275157,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001882,Happy Day Cafe,49.1781064,-123.1226761,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001883,Tsujiri,49.1775947,-123.1220456,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001884,Cheng Du Street Food,49.1775194,-123.1388783,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001885,South Silk Road Restaurant,49.1700098,-123.1437868,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001886,Chef Ron Restaurant & Bar,49.2890139,-123.139401,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001887,Brock House Restaurant,49.2718132,-123.1904797,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001888,Lucha Libre Taqueria,49.2793936,-123.123503,restaurant,mexican,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001889,Rib & Chicken,49.2120324,-123.140886,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001890,Neptune BBQ House,49.2119395,-123.1408297,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001891,Talay Thai Restaurant,49.2107784,-123.1407049,restaurant,thai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001892,Krepa Cafe,49.2127639,-123.1401978,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001893,Best Quality Sweets & Restaurant,49.2188391,-123.1015778,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001894,Original Tandoori Kitchen,49.2190954,-123.102085,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001895,Chatime,49.263812,-123.1400634,cafe,bubble_tea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001896,Dallas Pizza & Souvlaki,49.2627558,-123.0904504,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001897,Kakai Sushi,49.2621886,-123.070797,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001898,Paramount BBQ Restaurant,49.235596,-123.03883,restaurant,chinese;barbecue,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001899,Cibo Trattoria,49.2794177,-123.120598,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001900,Italian Kitchen,49.2824839,-123.123624,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001901,Roundel Café,49.2812819,-123.0553203,restaurant,tea;burger;pancake;sandwich;breakfast;coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001902,The Drive Canteen,49.2745407,-123.0698054,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001903,Emelle's Westside Kitchen,49.264856,-123.108608,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001904,Prototype Coffee,49.2813068,-123.0852617,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001905,Eggette,49.2858499,-123.127,restaurant,dessert,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001906,Heytea,49.1875089,-123.131616,cafe,bubble_tea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001907,Hanlin Tea House,49.1874965,-123.130213,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001908,Chucila Restaurant,49.1869801,-123.1332226,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001909,Eclettico Art & Coffee,49.2479025,-123.0899326,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001910,Tasty Planet Indian Restaurant,49.2478342,-123.0903794,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001911,Egg & Co.,49.2471532,-123.0904318,restaurant,brunch;breakfast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001912,Sushi Mura,49.2059579,-123.0298393,restaurant,sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001913,Chatime,49.2310932,-123.155862,cafe,bubble_tea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001914,Baoguette Vietnamese Bistro,49.2344735,-123.1561983,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001915,Kokoro Tokyo Mazesoba,49.2347829,-123.1593316,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001916,Ramen Danbo,49.2347964,-123.159134,restaurant,ramen,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001917,Myst Asian Bistro,49.2343803,-123.1529755,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001918,Mixxbao Taiwanese Fusion,49.2643738,-123.1367483,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001919,Breakfast Table,49.2585455,-123.1385207,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001920,Suika Japanese Restaurant,49.2635017,-123.1416543,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001921,Z&W Shanghai Kitchen,49.2636608,-123.1535715,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001922,Temaki Sushi,49.2636687,-123.1541802,restaurant,sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001923,Carl's Jr.,49.1926706,-123.1808659,fast_food,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001924,Green Bean Cafe,49.1925918,-123.1812832,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001925,Starbucks,49.1923369,-123.1800856,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001926,Java U,49.1923624,-123.1840097,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001927,Do Chay,49.2500925,-123.0764704,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001928,Fufú Café,49.2633404,-123.132654,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001929,Carlino Restaurant,49.2855856,-123.123807,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001930,Freshii,49.2869324,-123.1246607,restaurant,salad,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001931,Prestons Restaurant + Lounge,49.28822,-123.122313,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001932,Showcase Restaurant & Bar,49.2878984,-123.1202577,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001933,Elisa,49.2759188,-123.121377,restaurant,steak_house,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001934,Matchstick,49.2743949,-123.126212,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001935,Xing Fu Tang,49.2545425,-123.114944,cafe,bubble_tea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001936,New Novelty Restaurant,49.223865,-123.0909986,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
